,Data,Time,con_sk
5269,08.08.2019,13:00:00,668.0
5270,08.08.2019,14:00:00,702.0
5271,08.08.2019,15:00:00,694.0
5272,08.08.2019,16:00:00,670.0
5273,08.08.2019,17:00:00,740.0
5274,08.08.2019,18:00:00,751.0
5275,08.08.2019,19:00:00,677.0
5276,08.08.2019,20:00:00,666.0
5277,08.08.2019,21:00:00,750.0
5278,08.08.2019,22:00:00,764.0
5279,08.08.2019,23:00:00,736.0
5280,09.08.2019,0:00:00,679.0
5281,09.08.2019,1:00:00,637.0
5282,09.08.2019,2:00:00,575.0
5283,09.08.2019,3:00:00,713.0
5284,09.08.2019,4:00:00,556.0
5285,09.08.2019,5:00:00,544.0
5286,09.08.2019,6:00:00,537.0
5287,09.08.2019,7:00:00,527.0
5288,09.08.2019,8:00:00,575.0
5289,09.08.2019,9:00:00,597.0
5290,09.08.2019,10:00:00,635.0
5291,09.08.2019,11:00:00,630.0
5292,09.08.2019,12:00:00,655.0
5293,09.08.2019,13:00:00,663.0
5294,09.08.2019,14:00:00,655.0
5295,09.08.2019,15:00:00,645.0
5296,09.08.2019,16:00:00,660.0
5297,09.08.2019,17:00:00,672.0
5298,09.08.2019,18:00:00,661.0
5299,09.08.2019,19:00:00,643.0
5300,09.08.2019,20:00:00,600.0
5301,09.08.2019,21:00:00,702.0
5302,09.08.2019,22:00:00,740.0
5303,09.08.2019,23:00:00,713.0
5304,10.08.2019,0:00:00,641.0
5305,10.08.2019,1:00:00,607.0
5306,10.08.2019,2:00:00,541.0
5307,10.08.2019,3:00:00,522.0
5308,10.08.2019,4:00:00,540.0
5309,10.08.2019,5:00:00,530.0
5310,10.08.2019,6:00:00,486.0
5311,10.08.2019,7:00:00,515.0
5312,10.08.2019,8:00:00,531.0
5313,10.08.2019,9:00:00,556.0
5314,10.08.2019,10:00:00,598.0
5315,10.08.2019,11:00:00,559.0
5316,10.08.2019,12:00:00,570.0
5317,10.08.2019,13:00:00,635.0
5318,10.08.2019,14:00:00,604.0
5319,10.08.2019,15:00:00,638.0
5320,10.08.2019,16:00:00,666.0
5321,10.08.2019,17:00:00,652.0
5322,10.08.2019,18:00:00,652.0
5323,10.08.2019,19:00:00,634.0
5324,10.08.2019,20:00:00,665.0
5325,10.08.2019,21:00:00,713.0
5326,10.08.2019,22:00:00,727.0
5327,10.08.2019,23:00:00,661.0
5328,11.08.2019,0:00:00,640.0
5329,11.08.2019,1:00:00,596.0
5330,11.08.2019,2:00:00,508.0
5331,11.08.2019,3:00:00,490.0
5332,11.08.2019,4:00:00,472.0
5333,11.08.2019,5:00:00,495.0
5334,11.08.2019,6:00:00,450.0
5335,11.08.2019,7:00:00,464.0
5336,11.08.2019,8:00:00,522.0
5337,11.08.2019,9:00:00,506.0
5338,11.08.2019,10:00:00,535.0
5339,11.08.2019,11:00:00,551.0
5340,11.08.2019,12:00:00,570.0
5341,11.08.2019,13:00:00,557.0
5342,11.08.2019,14:00:00,589.0
5343,11.08.2019,15:00:00,601.0
5344,11.08.2019,16:00:00,596.0
5345,11.08.2019,17:00:00,602.0
5346,11.08.2019,18:00:00,587.0
5347,11.08.2019,19:00:00,617.0
5348,11.08.2019,20:00:00,611.0
5349,11.08.2019,21:00:00,703.0
5350,11.08.2019,22:00:00,722.0
5351,11.08.2019,23:00:00,651.0
5352,12.08.2019,0:00:00,591.0
5353,12.08.2019,1:00:00,533.0
5354,12.08.2019,2:00:00,540.0
5355,12.08.2019,3:00:00,529.0
5356,12.08.2019,4:00:00,477.0
5357,12.08.2019,5:00:00,490.0
5358,12.08.2019,6:00:00,472.0
5359,12.08.2019,7:00:00,472.0
5360,12.08.2019,8:00:00,515.0
5361,12.08.2019,9:00:00,636.0
5362,12.08.2019,10:00:00,610.0
5363,12.08.2019,11:00:00,622.0
5364,12.08.2019,12:00:00,635.0
5365,12.08.2019,13:00:00,619.0
5366,12.08.2019,14:00:00,623.0
5367,12.08.2019,15:00:00,655.0
5368,12.08.2019,16:00:00,684.0
5369,12.08.2019,17:00:00,682.0
5370,12.08.2019,18:00:00,629.0
5371,12.08.2019,19:00:00,633.0
5372,12.08.2019,20:00:00,648.0
5373,12.08.2019,21:00:00,722.0
5374,12.08.2019,22:00:00,737.0
5375,12.08.2019,23:00:00,671.0
5376,13.08.2019,0:00:00,602.0
5377,13.08.2019,1:00:00,570.0
5378,13.08.2019,2:00:00,500.0
5379,13.08.2019,3:00:00,538.0
5380,13.08.2019,4:00:00,497.0
5381,13.08.2019,5:00:00,492.0
5382,13.08.2019,6:00:00,491.0
5383,13.08.2019,7:00:00,510.0
5384,13.08.2019,8:00:00,529.0
5385,13.08.2019,9:00:00,595.0
5386,13.08.2019,10:00:00,626.0
5387,13.08.2019,11:00:00,613.0
5388,13.08.2019,12:00:00,631.0
5389,13.08.2019,13:00:00,648.0
5390,13.08.2019,14:00:00,644.0
5391,13.08.2019,15:00:00,646.0
5392,13.08.2019,16:00:00,641.0
5393,13.08.2019,17:00:00,658.0
5394,13.08.2019,18:00:00,631.0
5395,13.08.2019,19:00:00,640.0
5396,13.08.2019,20:00:00,626.0
5397,13.08.2019,21:00:00,715.0
5398,13.08.2019,22:00:00,713.0
5399,13.08.2019,23:00:00,636.0
5400,14.08.2019,0:00:00,628.0
5401,14.08.2019,1:00:00,552.0
5402,14.08.2019,2:00:00,593.0044578888712
5403,14.08.2019,3:00:00,504.0
5404,14.08.2019,4:00:00,474.0
5405,14.08.2019,5:00:00,488.0
5406,14.08.2019,6:00:00,476.0
5407,14.08.2019,7:00:00,463.0
5408,14.08.2019,8:00:00,544.0
5409,14.08.2019,9:00:00,624.0
5410,14.08.2019,10:00:00,630.0
5411,14.08.2019,11:00:00,617.0
5412,14.08.2019,12:00:00,649.0
5413,14.08.2019,13:00:00,616.0
5414,14.08.2019,14:00:00,639.0
5415,14.08.2019,15:00:00,625.0
5416,14.08.2019,16:00:00,619.0
5417,14.08.2019,17:00:00,635.0
5418,14.08.2019,18:00:00,654.0
5419,14.08.2019,19:00:00,680.0
5420,14.08.2019,20:00:00,639.0
5421,14.08.2019,21:00:00,757.0
5422,14.08.2019,22:00:00,717.0
5423,14.08.2019,23:00:00,679.0
5424,15.08.2019,0:00:00,608.0
5425,15.08.2019,1:00:00,551.0
5426,15.08.2019,2:00:00,519.0
5427,15.08.2019,3:00:00,532.0
5428,15.08.2019,4:00:00,505.0
5429,15.08.2019,5:00:00,542.0
5430,15.08.2019,6:00:00,521.0
5431,15.08.2019,7:00:00,499.0
5432,15.08.2019,8:00:00,509.0
5433,15.08.2019,9:00:00,601.0
5434,15.08.2019,10:00:00,607.0
5435,15.08.2019,11:00:00,605.0
5436,15.08.2019,12:00:00,617.0
5437,15.08.2019,13:00:00,608.0
5438,15.08.2019,14:00:00,602.0
5439,15.08.2019,15:00:00,610.0
5440,15.08.2019,16:00:00,571.0
5441,15.08.2019,17:00:00,579.0
5442,15.08.2019,18:00:00,574.0
5443,15.08.2019,19:00:00,601.0
5444,15.08.2019,20:00:00,583.0
5445,15.08.2019,21:00:00,669.0
5446,15.08.2019,22:00:00,692.0
5447,15.08.2019,23:00:00,645.0
5448,16.08.2019,0:00:00,589.0
5449,16.08.2019,1:00:00,505.0
5450,16.08.2019,2:00:00,467.0
5451,16.08.2019,3:00:00,499.0
5452,16.08.2019,4:00:00,479.0
5453,16.08.2019,5:00:00,460.0
5454,16.08.2019,6:00:00,466.0
5455,16.08.2019,7:00:00,470.0
5456,16.08.2019,8:00:00,493.0
5457,16.08.2019,9:00:00,547.0
5458,16.08.2019,10:00:00,585.0
5459,16.08.2019,11:00:00,570.0
5460,16.08.2019,12:00:00,596.0
5461,16.08.2019,13:00:00,606.0
5462,16.08.2019,14:00:00,603.0
5463,16.08.2019,15:00:00,604.0
5464,16.08.2019,16:00:00,608.0
5465,16.08.2019,17:00:00,621.0
5466,16.08.2019,18:00:00,585.0
5467,16.08.2019,19:00:00,586.0
5468,16.08.2019,20:00:00,599.0
5469,16.08.2019,21:00:00,688.0
5470,16.08.2019,22:00:00,665.0
5471,16.08.2019,23:00:00,589.0
5472,17.08.2019,0:00:00,551.0
5473,17.08.2019,1:00:00,497.0
5474,17.08.2019,2:00:00,457.0
5475,17.08.2019,3:00:00,455.0
5476,17.08.2019,4:00:00,474.0
5477,17.08.2019,5:00:00,463.0
5478,17.08.2019,6:00:00,427.0
5479,17.08.2019,7:00:00,465.0
5480,17.08.2019,8:00:00,523.0
5481,17.08.2019,9:00:00,537.0
5482,17.08.2019,10:00:00,583.0
5483,17.08.2019,11:00:00,600.0
5484,17.08.2019,12:00:00,561.0
5485,17.08.2019,13:00:00,580.0
5486,17.08.2019,14:00:00,553.0
5487,17.08.2019,15:00:00,572.0
5488,17.08.2019,16:00:00,576.0
5489,17.08.2019,17:00:00,545.0
5490,17.08.2019,18:00:00,563.0
5491,17.08.2019,19:00:00,571.0
5492,17.08.2019,20:00:00,582.0
5493,17.08.2019,21:00:00,643.0
5494,17.08.2019,22:00:00,658.0
5495,17.08.2019,23:00:00,588.0
5496,18.08.2019,0:00:00,529.0
5497,18.08.2019,1:00:00,488.0
5498,18.08.2019,2:00:00,469.0
5499,18.08.2019,3:00:00,471.0
5500,18.08.2019,4:00:00,445.0
5501,18.08.2019,5:00:00,453.0
5502,18.08.2019,6:00:00,442.0
5503,18.08.2019,7:00:00,479.0
5504,18.08.2019,8:00:00,469.0
5505,18.08.2019,9:00:00,541.0
5506,18.08.2019,10:00:00,514.0
5507,18.08.2019,11:00:00,558.0
5508,18.08.2019,12:00:00,561.0
5509,18.08.2019,13:00:00,576.0
5510,18.08.2019,14:00:00,574.0
5511,18.08.2019,15:00:00,566.0
5512,18.08.2019,16:00:00,585.0
5513,18.08.2019,17:00:00,572.0
5514,18.08.2019,18:00:00,575.0
5515,18.08.2019,19:00:00,586.0
5516,18.08.2019,20:00:00,573.0
5517,18.08.2019,21:00:00,684.0
5518,18.08.2019,22:00:00,670.0
5519,18.08.2019,23:00:00,602.0
5520,19.08.2019,0:00:00,553.0
5521,19.08.2019,1:00:00,502.0
5522,19.08.2019,2:00:00,465.0
5523,19.08.2019,3:00:00,442.0
5524,19.08.2019,4:00:00,451.0
5525,19.08.2019,5:00:00,443.0
5526,19.08.2019,6:00:00,454.0
5527,19.08.2019,7:00:00,483.0
5528,19.08.2019,8:00:00,487.0
5529,19.08.2019,9:00:00,587.0
5530,19.08.2019,10:00:00,590.0
5531,19.08.2019,11:00:00,593.0
5532,19.08.2019,12:00:00,582.0
5533,19.08.2019,13:00:00,577.0
5534,19.08.2019,14:00:00,621.0
5535,19.08.2019,15:00:00,608.0
5536,19.08.2019,16:00:00,616.0
5537,19.08.2019,17:00:00,589.0
5538,19.08.2019,18:00:00,615.0
5539,19.08.2019,19:00:00,577.0
5540,19.08.2019,20:00:00,583.0
5541,19.08.2019,21:00:00,646.0
5542,19.08.2019,22:00:00,656.0
5543,19.08.2019,23:00:00,600.0
5544,20.08.2019,0:00:00,547.0
5545,20.08.2019,1:00:00,453.0
5546,20.08.2019,2:00:00,458.0
5547,20.08.2019,3:00:00,471.0
5548,20.08.2019,4:00:00,428.0
5549,20.08.2019,5:00:00,447.0
5550,20.08.2019,6:00:00,463.0
5551,20.08.2019,7:00:00,466.0
5552,20.08.2019,8:00:00,513.0
5553,20.08.2019,9:00:00,563.0
5554,20.08.2019,10:00:00,604.0
5555,20.08.2019,11:00:00,617.0
5556,20.08.2019,12:00:00,627.0
5557,20.08.2019,13:00:00,653.0
5558,20.08.2019,14:00:00,638.0
5559,20.08.2019,15:00:00,626.0
5560,20.08.2019,16:00:00,618.0
5561,20.08.2019,17:00:00,647.0
5562,20.08.2019,18:00:00,631.0
5563,20.08.2019,19:00:00,580.0
5564,20.08.2019,20:00:00,622.0
5565,20.08.2019,21:00:00,725.0
5566,20.08.2019,22:00:00,699.0
5567,20.08.2019,23:00:00,626.0
5568,21.08.2019,0:00:00,568.0
5569,21.08.2019,1:00:00,525.0
5570,21.08.2019,2:00:00,506.0
5571,21.08.2019,3:00:00,441.0
5572,21.08.2019,4:00:00,489.0
5573,21.08.2019,5:00:00,496.0
5574,21.08.2019,6:00:00,475.0
5575,21.08.2019,7:00:00,493.0
5576,21.08.2019,8:00:00,522.0
5577,21.08.2019,9:00:00,574.0
5578,21.08.2019,10:00:00,605.0
5579,21.08.2019,11:00:00,598.0
5580,21.08.2019,12:00:00,589.0
5581,21.08.2019,13:00:00,607.0
5582,21.08.2019,14:00:00,587.0
5583,21.08.2019,15:00:00,622.0
5584,21.08.2019,16:00:00,605.0
5585,21.08.2019,17:00:00,665.0
5586,21.08.2019,18:00:00,607.0
5587,21.08.2019,19:00:00,652.0
5588,21.08.2019,20:00:00,635.0
5589,21.08.2019,21:00:00,702.0
5590,21.08.2019,22:00:00,604.0
5591,21.08.2019,23:00:00,622.0
5592,22.08.2019,0:00:00,572.0
5593,22.08.2019,1:00:00,525.0
5594,22.08.2019,2:00:00,499.0
5595,22.08.2019,3:00:00,491.0
5596,22.08.2019,4:00:00,484.0
5597,22.08.2019,5:00:00,452.0
5598,22.08.2019,6:00:00,465.0
5599,22.08.2019,7:00:00,506.0
5600,22.08.2019,8:00:00,528.0
5601,22.08.2019,9:00:00,602.0
5602,22.08.2019,10:00:00,633.0
5603,22.08.2019,11:00:00,633.0
5604,22.08.2019,12:00:00,630.0
5605,22.08.2019,13:00:00,635.0
5606,22.08.2019,14:00:00,625.0
5607,22.08.2019,15:00:00,667.0
5608,22.08.2019,16:00:00,624.0
5609,22.08.2019,17:00:00,655.0
5610,22.08.2019,18:00:00,617.0
5611,22.08.2019,19:00:00,597.0
5612,22.08.2019,20:00:00,610.0
5613,22.08.2019,21:00:00,702.0
5614,22.08.2019,22:00:00,706.0
5615,22.08.2019,23:00:00,687.0
5616,23.08.2019,0:00:00,598.0
5617,23.08.2019,1:00:00,522.0
5618,23.08.2019,2:00:00,497.0
5619,23.08.2019,3:00:00,496.0
5620,23.08.2019,4:00:00,454.0
5621,23.08.2019,5:00:00,481.0
5622,23.08.2019,6:00:00,491.0
5623,23.08.2019,7:00:00,489.0
5624,23.08.2019,8:00:00,523.0
5625,23.08.2019,9:00:00,567.0
5626,23.08.2019,10:00:00,592.0
5627,23.08.2019,11:00:00,576.0
5628,23.08.2019,12:00:00,621.0
5629,23.08.2019,13:00:00,597.0
5630,23.08.2019,14:00:00,629.0
5631,23.08.2019,15:00:00,651.0
5632,23.08.2019,16:00:00,641.0
5633,23.08.2019,17:00:00,641.0
5634,23.08.2019,18:00:00,641.0
5635,23.08.2019,19:00:00,626.0
5636,23.08.2019,20:00:00,624.0
5637,23.08.2019,21:00:00,689.0
5638,23.08.2019,22:00:00,674.0
5639,23.08.2019,23:00:00,637.0
5640,24.08.2019,0:00:00,602.0
5641,24.08.2019,1:00:00,570.0
5642,24.08.2019,2:00:00,537.0
5643,24.08.2019,3:00:00,529.0
5644,24.08.2019,4:00:00,487.0
5645,24.08.2019,5:00:00,513.0
5646,24.08.2019,6:00:00,500.0
5647,24.08.2019,7:00:00,499.0
5648,24.08.2019,8:00:00,520.0
5649,24.08.2019,9:00:00,552.0
5650,24.08.2019,10:00:00,557.0
5651,24.08.2019,11:00:00,600.0
5652,24.08.2019,12:00:00,611.0
5653,24.08.2019,13:00:00,614.0
5654,24.08.2019,14:00:00,620.0
5655,24.08.2019,15:00:00,605.0
5656,24.08.2019,16:00:00,606.0
5657,24.08.2019,17:00:00,601.0
5658,24.08.2019,18:00:00,609.0
5659,24.08.2019,19:00:00,588.0
5660,24.08.2019,20:00:00,625.0
5661,24.08.2019,21:00:00,711.0
5662,24.08.2019,22:00:00,711.0
5663,24.08.2019,23:00:00,615.0
5664,25.08.2019,0:00:00,597.0
5665,25.08.2019,1:00:00,533.0
5666,25.08.2019,2:00:00,518.0
5667,25.08.2019,3:00:00,506.0
5668,25.08.2019,4:00:00,496.0
5669,25.08.2019,5:00:00,466.0
5670,25.08.2019,6:00:00,519.0
5671,25.08.2019,7:00:00,491.0
5672,25.08.2019,8:00:00,479.0
5673,25.08.2019,9:00:00,541.0
5674,25.08.2019,10:00:00,530.0
5675,25.08.2019,11:00:00,548.0
5676,25.08.2019,12:00:00,610.0
5677,25.08.2019,13:00:00,607.0
5678,25.08.2019,14:00:00,546.0
5679,25.08.2019,15:00:00,581.0
5680,25.08.2019,16:00:00,597.0
5681,25.08.2019,17:00:00,553.0
5682,25.08.2019,18:00:00,607.0
5683,25.08.2019,19:00:00,592.0
5684,25.08.2019,20:00:00,608.0
5685,25.08.2019,21:00:00,706.0
5686,25.08.2019,22:00:00,696.0
5687,25.08.2019,23:00:00,644.0
5688,26.08.2019,0:00:00,563.0
5689,26.08.2019,1:00:00,523.0
5690,26.08.2019,2:00:00,530.0
5691,26.08.2019,3:00:00,451.0
5692,26.08.2019,4:00:00,446.0
5693,26.08.2019,5:00:00,473.0
5694,26.08.2019,6:00:00,500.0
5695,26.08.2019,7:00:00,499.0
5696,26.08.2019,8:00:00,544.0
5697,26.08.2019,9:00:00,565.0
5698,26.08.2019,10:00:00,586.0
5699,26.08.2019,11:00:00,603.0
5700,26.08.2019,12:00:00,612.0
5701,26.08.2019,13:00:00,626.0
5702,26.08.2019,14:00:00,641.0
5703,26.08.2019,15:00:00,633.0
5704,26.08.2019,16:00:00,635.0
5705,26.08.2019,17:00:00,655.0
5706,26.08.2019,18:00:00,612.0
5707,26.08.2019,19:00:00,630.0
5708,26.08.2019,20:00:00,607.0
5709,26.08.2019,21:00:00,703.0
5710,26.08.2019,22:00:00,654.0
5711,26.08.2019,23:00:00,626.0
5712,27.08.2019,0:00:00,582.0
5713,27.08.2019,1:00:00,514.0
5714,27.08.2019,2:00:00,453.0
5715,27.08.2019,3:00:00,472.0
5716,27.08.2019,4:00:00,453.0
5717,27.08.2019,5:00:00,460.0
5718,27.08.2019,6:00:00,478.0
5719,27.08.2019,7:00:00,500.0
5720,27.08.2019,8:00:00,522.0
5721,27.08.2019,9:00:00,579.0
5722,27.08.2019,10:00:00,596.0
5723,27.08.2019,11:00:00,612.0
5724,27.08.2019,12:00:00,600.0
5725,27.08.2019,13:00:00,616.0
5726,27.08.2019,14:00:00,617.0
5727,27.08.2019,15:00:00,626.0
5728,27.08.2019,16:00:00,669.0
5729,27.08.2019,17:00:00,644.0
5730,27.08.2019,18:00:00,636.0
5731,27.08.2019,19:00:00,654.0
5732,27.08.2019,20:00:00,647.0
5733,27.08.2019,21:00:00,699.0
5734,27.08.2019,22:00:00,702.0
5735,27.08.2019,23:00:00,658.0
5736,28.08.2019,0:00:00,594.0
5737,28.08.2019,1:00:00,551.0
5738,28.08.2019,2:00:00,525.0
5739,28.08.2019,3:00:00,495.0
5740,28.08.2019,4:00:00,515.0
5741,28.08.2019,5:00:00,485.0
5742,28.08.2019,6:00:00,511.0
5743,28.08.2019,7:00:00,510.0
5744,28.08.2019,8:00:00,521.0
5745,28.08.2019,9:00:00,682.0
5746,28.08.2019,10:00:00,592.0
5747,28.08.2019,11:00:00,584.0
5748,28.08.2019,12:00:00,608.0
5749,28.08.2019,13:00:00,617.0
5750,28.08.2019,14:00:00,626.0
5751,28.08.2019,15:00:00,624.0
5752,28.08.2019,16:00:00,613.0
5753,28.08.2019,17:00:00,641.0
5754,28.08.2019,18:00:00,638.0
5755,28.08.2019,19:00:00,612.0
5756,28.08.2019,20:00:00,629.0
5757,28.08.2019,21:00:00,710.0
5758,28.08.2019,22:00:00,692.0
5759,28.08.2019,23:00:00,621.0
5760,29.08.2019,0:00:00,578.0
5761,29.08.2019,1:00:00,518.0
5762,29.08.2019,2:00:00,503.0
5763,29.08.2019,3:00:00,475.0
5764,29.08.2019,4:00:00,466.0
5765,29.08.2019,5:00:00,471.0
5766,29.08.2019,6:00:00,461.0
5767,29.08.2019,7:00:00,483.0
5768,29.08.2019,8:00:00,506.0
5769,29.08.2019,9:00:00,582.0
5770,29.08.2019,10:00:00,603.0
5771,29.08.2019,11:00:00,814.0
5772,29.08.2019,12:00:00,602.0
5773,29.08.2019,13:00:00,583.0
5774,29.08.2019,14:00:00,593.0
5775,29.08.2019,15:00:00,596.0
5776,29.08.2019,16:00:00,619.0
5777,29.08.2019,17:00:00,619.0
5778,29.08.2019,18:00:00,607.0
5779,29.08.2019,19:00:00,598.0
5780,29.08.2019,20:00:00,633.0
5781,29.08.2019,21:00:00,765.0
5782,29.08.2019,22:00:00,681.0
5783,29.08.2019,23:00:00,613.0
5784,30.08.2019,0:00:00,589.0
5785,30.08.2019,1:00:00,542.0
5786,30.08.2019,2:00:00,525.0
5787,30.08.2019,3:00:00,476.0
5788,30.08.2019,4:00:00,454.0
5789,30.08.2019,5:00:00,440.0
5790,30.08.2019,6:00:00,462.0
5791,30.08.2019,7:00:00,479.0
5792,30.08.2019,8:00:00,479.0
5793,30.08.2019,9:00:00,519.0
5794,30.08.2019,10:00:00,548.0
5795,30.08.2019,11:00:00,569.0
5796,30.08.2019,12:00:00,573.0
5797,30.08.2019,13:00:00,591.0
5798,30.08.2019,14:00:00,544.0
5799,30.08.2019,15:00:00,576.0
5800,30.08.2019,16:00:00,587.0
5801,30.08.2019,17:00:00,558.0
5802,30.08.2019,18:00:00,600.0
5803,30.08.2019,19:00:00,571.0
5804,30.08.2019,20:00:00,575.0
5805,30.08.2019,21:00:00,672.0
5806,30.08.2019,22:00:00,632.0
5807,30.08.2019,23:00:00,557.0
5808,31.08.2019,0:00:00,553.0
5809,31.08.2019,1:00:00,492.0
5810,31.08.2019,2:00:00,488.0
5811,31.08.2019,3:00:00,456.0
5812,31.08.2019,4:00:00,436.0
5813,31.08.2019,5:00:00,455.0
5814,31.08.2019,6:00:00,476.0
5815,31.08.2019,7:00:00,484.0
5816,31.08.2019,8:00:00,509.0
5817,31.08.2019,9:00:00,551.0
5818,31.08.2019,10:00:00,547.0
5819,31.08.2019,11:00:00,550.0
5820,31.08.2019,12:00:00,555.0
5821,31.08.2019,13:00:00,507.0
5822,31.08.2019,14:00:00,540.0
5823,31.08.2019,15:00:00,526.0
5824,31.08.2019,16:00:00,530.0
5825,31.08.2019,17:00:00,537.0
5826,31.08.2019,18:00:00,563.0
5827,31.08.2019,19:00:00,553.0
5828,31.08.2019,20:00:00,576.0
5829,31.08.2019,21:00:00,687.0
5830,31.08.2019,22:00:00,645.0
5831,31.08.2019,23:00:00,596.0
5832,01.09.2019,0:00:00,563.0
5833,01.09.2019,1:00:00,490.0
5834,01.09.2019,2:00:00,470.0
5835,01.09.2019,3:00:00,433.0
5836,01.09.2019,4:00:00,460.0
5837,01.09.2019,5:00:00,443.0
5838,01.09.2019,6:00:00,475.0
5839,01.09.2019,7:00:00,503.0
5840,01.09.2019,8:00:00,528.0
5841,01.09.2019,9:00:00,531.0
5842,01.09.2019,10:00:00,545.0
5843,01.09.2019,11:00:00,560.0
5844,01.09.2019,12:00:00,520.0
5845,01.09.2019,13:00:00,551.0
5846,01.09.2019,14:00:00,533.0
5847,01.09.2019,15:00:00,541.0
5848,01.09.2019,16:00:00,522.0
5849,01.09.2019,17:00:00,541.0
5850,01.09.2019,18:00:00,558.0
5851,01.09.2019,19:00:00,537.0
5852,01.09.2019,20:00:00,611.0
5853,01.09.2019,21:00:00,673.0
5854,01.09.2019,22:00:00,649.0
5855,01.09.2019,23:00:00,589.0
5856,02.09.2019,0:00:00,534.0
5857,02.09.2019,1:00:00,513.0
5858,02.09.2019,2:00:00,456.0
5859,02.09.2019,3:00:00,447.0
5860,02.09.2019,4:00:00,475.0
5861,02.09.2019,5:00:00,448.0
5862,02.09.2019,6:00:00,452.0
5863,02.09.2019,7:00:00,500.0
5864,02.09.2019,8:00:00,548.0
5865,02.09.2019,9:00:00,530.0
5866,02.09.2019,10:00:00,564.0
5867,02.09.2019,11:00:00,566.0
5868,02.09.2019,12:00:00,547.0
5869,02.09.2019,13:00:00,579.0
5870,02.09.2019,14:00:00,519.0
5871,02.09.2019,15:00:00,544.0
5872,02.09.2019,16:00:00,524.0
5873,02.09.2019,17:00:00,565.0
5874,02.09.2019,18:00:00,536.0
5875,02.09.2019,19:00:00,531.0
5876,02.09.2019,20:00:00,608.0
5877,02.09.2019,21:00:00,702.0
5878,02.09.2019,22:00:00,663.0
5879,02.09.2019,23:00:00,595.0
5880,03.09.2019,0:00:00,510.0
5881,03.09.2019,1:00:00,475.0
5882,03.09.2019,2:00:00,454.0
5883,03.09.2019,3:00:00,446.0
5884,03.09.2019,4:00:00,450.0
5885,03.09.2019,5:00:00,476.0
5886,03.09.2019,6:00:00,389.0
5887,03.09.2019,7:00:00,480.0
5888,03.09.2019,8:00:00,505.0
5889,03.09.2019,9:00:00,546.0
5890,03.09.2019,10:00:00,552.0
5891,03.09.2019,11:00:00,578.0
5892,03.09.2019,12:00:00,543.0
5893,03.09.2019,13:00:00,517.0
5894,03.09.2019,14:00:00,561.0
5895,03.09.2019,15:00:00,540.0
5896,03.09.2019,16:00:00,537.0
5897,03.09.2019,17:00:00,537.0
5898,03.09.2019,18:00:00,583.0
5899,03.09.2019,19:00:00,561.0
5900,03.09.2019,20:00:00,616.0
5901,03.09.2019,21:00:00,669.0
5902,03.09.2019,22:00:00,669.0
5903,03.09.2019,23:00:00,616.0
5904,04.09.2019,0:00:00,517.0
5905,04.09.2019,1:00:00,478.0
5906,04.09.2019,2:00:00,474.0
5907,04.09.2019,3:00:00,450.0
5908,04.09.2019,4:00:00,432.0
5909,04.09.2019,5:00:00,429.0
5910,04.09.2019,6:00:00,454.0
5911,04.09.2019,7:00:00,494.0
5912,04.09.2019,8:00:00,517.0
5913,04.09.2019,9:00:00,523.0
5914,04.09.2019,10:00:00,580.0
5915,04.09.2019,11:00:00,542.0
5916,04.09.2019,12:00:00,562.0
5917,04.09.2019,13:00:00,573.0
5918,04.09.2019,14:00:00,558.0
5919,04.09.2019,15:00:00,547.0
5920,04.09.2019,16:00:00,575.0
5921,04.09.2019,17:00:00,597.0
5922,04.09.2019,18:00:00,569.0
5923,04.09.2019,19:00:00,561.0
5924,04.09.2019,20:00:00,624.0
5925,04.09.2019,21:00:00,649.0
5926,04.09.2019,22:00:00,668.0
5927,04.09.2019,23:00:00,602.0
5928,05.09.2019,0:00:00,511.0
5929,05.09.2019,1:00:00,468.0
5930,05.09.2019,2:00:00,410.0
5931,05.09.2019,3:00:00,422.0
5932,05.09.2019,4:00:00,388.0
5933,05.09.2019,5:00:00,407.0
5934,05.09.2019,6:00:00,456.0
5935,05.09.2019,7:00:00,467.0
5936,05.09.2019,8:00:00,533.0
5937,05.09.2019,9:00:00,556.0
5938,05.09.2019,10:00:00,568.0
5939,05.09.2019,11:00:00,534.0
5940,05.09.2019,12:00:00,517.0
5941,05.09.2019,13:00:00,610.0
5942,05.09.2019,14:00:00,551.0
5943,05.09.2019,15:00:00,571.0
5944,05.09.2019,16:00:00,606.0
5945,05.09.2019,17:00:00,648.0
5946,05.09.2019,18:00:00,585.0
5947,05.09.2019,19:00:00,565.0
5948,05.09.2019,20:00:00,591.0
5949,05.09.2019,21:00:00,673.0
5950,05.09.2019,22:00:00,631.0
5951,05.09.2019,23:00:00,587.0
5952,06.09.2019,0:00:00,502.0
5953,06.09.2019,1:00:00,463.0
5954,06.09.2019,2:00:00,430.0
5955,06.09.2019,3:00:00,452.0
5956,06.09.2019,4:00:00,431.0
5957,06.09.2019,5:00:00,445.0
5958,06.09.2019,6:00:00,454.0
5959,06.09.2019,7:00:00,499.0
5960,06.09.2019,8:00:00,518.0
5961,06.09.2019,9:00:00,547.0
5962,06.09.2019,10:00:00,555.0
5963,06.09.2019,11:00:00,541.0
5964,06.09.2019,12:00:00,565.0
5965,06.09.2019,13:00:00,582.0
5966,06.09.2019,14:00:00,529.0
5967,06.09.2019,15:00:00,575.0
